timestamp,latitude,longitude,heading,event_type,avg_deceleration_kmh_s,peak_deceleration_kmh_s,surrounding_speed_kmh,speed_at_braking_segment_kmh,duration_flagged_interval_s,road_quality,gps_distance_m,time_interval_s,trip_id,segments_represented
2026-04-09 13:21:21+00:00,52.372592,4.917718,160.0,Sudden braking,2.0,2.0,3.93,2.8,1.001,2,0.8,1.001,602DE_Trip218,1
2026-04-09 14:45:11+00:00,52.369094,4.921245,119.0,Sudden braking,2.8,2.8,18.46,16.8,1.0,2,5.3,1.0,602D3_Trip219,1
2026-04-09 14:46:52+00:00,52.366106,4.926485,139.0,Sudden braking,2.4,2.4,16.118181818181817,18.2,1.0,2,5.2,1.0,602D3_Trip219,1
2026-04-09 14:46:53+00:00,52.36607,4.926532,143.0,Sudden braking,3.3,3.3,14.781818181818181,14.9,1.0,2,3.4,1.0,602D3_Trip219,1
2026-04-09 14:46:54+00:00,52.366045,4.926562,143.0,Sudden braking,3.3,3.3,13.709090909090909,11.6,1.0,2,1.1,1.0,602D3_Trip219,1
2026-04-09 14:46:55+00:00,52.366037,4.926572,143.0,Sudden braking,2.8,2.8,12.881818181818183,8.8,1.0,2,1.7,1.0,602D3_Trip219,1
2026-04-09 14:46:56+00:00,52.366025,4.926587,143.0,Sudden braking,2.2,2.2,12.318181818181818,6.6,1.0,2,1.6,1.0,602D3_Trip219,1
2026-04-09 14:47:52+00:00,52.363783,4.930454,174.0,Sudden braking,2.0,2.0,18.09090909090909,18.5,1.0,2,5.4,1.0,602D3_Trip219,1
2026-04-09 14:47:53+00:00,52.363735,4.930465,174.0,Sudden braking,2.5,2.5,17.318181818181817,16.0,1.0,2,5.2,1.0,602D3_Trip219,1
2026-04-09 14:48:40+00:00,52.361371,4.930401,186.0,Sudden braking,2.8,2.8,15.081818181818182,15.6,1.0,2,3.7,1.0,602D3_Trip219,1
2026-04-09 14:48:41+00:00,52.36134,4.930378,186.0,Sudden braking,3.0,3.0,13.681818181818182,12.6,1.0,2,1.4,1.0,602D3_Trip219,1
2026-04-09 14:48:42+00:00,52.361329,4.930367,186.0,Sudden braking,2.3,2.3,12.290909090909091,10.3,1.0,2,1.3,1.0,602D3_Trip219,1
2026-04-09 14:48:43+00:00,52.361323,4.930383,186.0,Sudden braking,2.0,2.0,10.945454545454545,8.3,1.0,3,2.0,1.0,602D3_Trip219,1
2026-04-09 15:34:57+00:00,52.375999,4.914132,326.0,Sudden braking,2.0,2.0,14.35,15.4,1.0,3,5.2,1.0,602D6_Trip220,1
2026-04-09 15:35:00+00:00,52.376076,4.914173,350.0,Sudden braking,2.6,2.6,10.84,10.5,1.0,3,2.6,1.0,602D6_Trip220,1
2026-04-09 15:35:01+00:00,52.376099,4.914176,354.0,Sudden braking,2.5,2.5,9.69,8.0,1.0,3,3.0,1.0,602D6_Trip220,1
2026-04-09 15:35:16+00:00,52.376664,4.913552,298.0,Sudden braking,2.0,2.0,21.71,22.6,1.0,2,5.9,1.0,602D6_Trip220,1
2026-04-09 15:35:17+00:00,52.376669,4.913466,290.0,Sudden braking,2.5,2.5,21.16,20.1,1.0,3,5.4,1.0,602D6_Trip220,1
2026-04-09 15:35:18+00:00,52.376669,4.913387,280.0,Sudden braking,2.2,2.2,20.490000000000002,17.9,1.0,3,4.6,1.0,602D6_Trip220,1
2026-04-09 15:35:33+00:00,52.376576,4.912261,259.0,Sudden braking,2.5,2.5,13.427272727272728,14.3,1.0,2,5.2,1.0,602D6_Trip220,1
2026-04-09 15:35:34+00:00,52.376558,4.91219,255.0,Sudden braking,2.7,2.7,12.263636363636364,11.6,1.0,2,3.2,1.0,602D6_Trip220,1
2026-04-09 15:35:35+00:00,52.376572,4.912232,259.0,Sudden braking,2.3,2.3,11.154545454545454,9.3,1.0,2,4.6,1.0,602D6_Trip220,1
2026-04-09 15:35:36+00:00,52.376594,4.912176,280.0,Sudden braking,2.1,2.1,10.10909090909091,7.2,1.0,2,2.9,1.0,602D6_Trip220,1
2026-04-09 15:37:42+00:00,52.378061,4.908716,279.0,Sudden braking,2.0,2.0,14.34,15.2,1.0,2,5.4,1.0,602D6_Trip220,1
2026-04-09 15:37:45+00:00,52.378104,4.908582,305.0,Sudden braking,2.3,2.3,11.08,10.6,1.0,2,3.2,1.0,602D6_Trip220,1
2026-04-09 15:37:46+00:00,52.378093,4.908539,281.0,Sudden braking,2.0,2.0,9.93,8.6,1.0,2,4.9,1.0,602D6_Trip220,1
2026-04-09 15:38:25+00:00,52.378578,4.905912,330.0,Sudden braking,2.4,2.4,4.0,7.1,1.0,2,1.1,1.0,602D6_Trip220,1
2026-04-09 15:38:26+00:00,52.378581,4.905896,331.0,Sudden braking,2.7,2.7,4.0,4.4,1.0,2,1.4,1.0,602D6_Trip220,1
2026-04-09 15:38:58+00:00,52.378583,4.904723,285.0,Sudden braking,2.2,2.2,13.936363636363636,15.2,1.0,2,5.5,1.0,602D6_Trip220,1
2026-04-09 15:38:59+00:00,52.378586,4.904643,281.0,Sudden braking,2.4,2.4,13.345454545454546,12.8,1.0,2,1.0,1.0,602D6_Trip220,1
2026-04-09 15:39:00+00:00,52.378593,4.904634,293.0,Sudden braking,2.6,2.6,13.09090909090909,10.2,1.0,2,4.3,1.0,602D6_Trip220,1
2026-04-09 15:39:01+00:00,52.378624,4.904595,319.0,Sudden braking,2.4,2.4,13.190909090909091,7.8,1.0,2,2.8,1.0,602D6_Trip220,1
2026-04-09 15:39:23+00:00,52.379274,4.902729,298.0,Sudden braking,2.0,2.0,17.990909090909092,21.1,1.0,2,4.7,1.0,602D6_Trip220,1
2026-04-09 15:39:24+00:00,52.379292,4.902667,297.0,Sudden braking,3.4,3.4,17.045454545454547,17.7,1.0,2,4.5,1.0,602D6_Trip220,1
2026-04-09 15:39:25+00:00,52.379312,4.902609,298.0,Sudden braking,3.6,3.6,16.290909090909093,14.1,1.0,3,1.2,1.0,602D6_Trip220,1
2026-04-09 15:39:26+00:00,52.379302,4.902617,305.0,Sudden braking,3.1,3.1,15.709090909090909,11.0,1.0,3,4.5,1.0,602D6_Trip220,1
2026-04-09 15:39:44+00:00,52.37977,4.901211,306.0,Sudden braking,3.0,3.0,19.042857142857144,16.3,1.0,2,7.3,1.0,602D6_Trip220,1
2026-04-09 15:39:53+00:00,52.379925,4.90058,301.0,Sudden braking,2.8,2.8,7.666666666666666,10.5,1.0,2,4.0,1.0,602D6_Trip220,1
2026-04-09 15:39:54+00:00,52.379943,4.90053,301.0,Sudden braking,2.8,2.8,8.214285714285714,7.7,1.0,2,3.5,1.0,602D6_Trip220,1
2026-04-09 15:40:05+00:00,52.380229,4.899737,301.0,Sudden braking,2.2,2.2,17.054545454545455,18.7,1.0,2,5.4,1.0,602D6_Trip220,1
2026-04-09 15:40:06+00:00,52.380274,4.899708,302.0,Sudden braking,2.4,2.4,16.60909090909091,16.3,1.0,2,4.5,1.0,602D6_Trip220,1
2026-04-09 15:40:15+00:00,52.380444,4.899368,303.0,Sudden braking,2.0,2.0,6.45,5.1,1.0,2,3.5,1.0,602D6_Trip220,1
2026-04-09 15:46:12+00:00,52.382263,4.903039,43.0,Sudden braking,2.1,2.1,10.2875,11.6,1.0,2,3.0,1.0,602D6_Trip220,1
2026-04-09 15:47:31+00:00,52.38384,4.906488,11.0,Sudden braking,2.2,2.2,15.563636363636364,17.7,1.0,2,4.8,1.0,602D6_Trip220,1
2026-04-09 15:47:32+00:00,52.383881,4.906466,2.0,Sudden braking,2.6,2.6,14.409090909090908,15.1,1.0,2,7.7,1.0,602D6_Trip220,1
2026-04-09 15:47:33+00:00,52.383868,4.906354,3.0,Sudden braking,2.9,2.9,13.209090909090909,12.2,1.0,3,2.8,1.0,602D6_Trip220,1
2026-04-09 15:47:34+00:00,52.383893,4.906356,3.0,Sudden braking,2.8,2.8,11.963636363636363,9.4,1.0,3,5.2,1.0,602D6_Trip220,1
2026-04-09 15:48:11+00:00,52.385033,4.908466,86.0,Sudden braking,3.9,3.9,15.718181818181819,17.4,1.0,2,4.8,1.0,602D6_Trip220,1
2026-04-09 15:48:12+00:00,52.385051,4.908531,83.0,Sudden braking,3.7,3.7,14.563636363636364,13.7,1.0,2,2.3,1.0,602D6_Trip220,1
2026-04-09 15:48:13+00:00,52.385052,4.908496,80.0,Sudden braking,2.9,2.9,13.236363636363636,10.8,1.0,2,4.0,1.0,602D6_Trip220,1
2026-04-09 15:48:14+00:00,52.385053,4.908555,84.0,Sudden braking,2.6,2.6,11.818181818181818,8.2,0.999,2,3.6,0.999,602D6_Trip220,1
2026-04-09 15:48:46+00:00,52.385875,4.911233,44.0,Sudden braking,2.0,2.0,28.42222222222222,34.5,1.0,2,7.2,1.0,602D6_Trip220,1
2026-04-09 15:48:47+00:00,52.385871,4.911338,53.0,Sudden braking,3.6,3.6,27.57,30.9,1.0,2,8.2,1.0,602D6_Trip220,1
2026-04-09 15:48:48+00:00,52.385913,4.911437,53.0,Sudden braking,3.9,3.9,26.863636363636363,27.0,1.0,2,1.7,1.0,602D6_Trip220,1
2026-04-09 15:48:49+00:00,52.385918,4.911461,51.0,Sudden braking,3.4,3.4,26.154545454545456,23.6,1.0,2,7.5,1.0,602D6_Trip220,1
2026-04-09 15:48:50+00:00,52.385946,4.911561,59.0,Sudden braking,2.4,2.4,24.954545454545453,21.2,1.0,3,5.5,1.0,602D6_Trip220,1
2026-04-09 15:49:29+00:00,52.387265,4.914255,28.0,Sudden braking,3.8,3.8,15.7125,16.5,1.0,2,6.5,1.0,602D6_Trip220,1
2026-04-09 15:49:30+00:00,52.387321,4.914276,26.0,Sudden braking,2.7,2.7,13.9875,13.8,1.0,2,6.9,1.0,602D6_Trip220,1
2026-04-09 15:49:32+00:00,52.387271,4.914312,77.0,Sudden braking,2.2,2.2,11.544444444444444,10.0,1.0,2,8.1,1.0,602D6_Trip220,1
2026-04-09 15:50:00+00:00,52.388519,4.916201,48.0,Sudden braking,3.3,3.3,16.58,16.9,1.0,2,5.2,1.0,602D6_Trip220,1
2026-04-09 15:50:01+00:00,52.388544,4.916267,51.0,Sudden braking,3.4,3.4,15.06,13.5,1.0,2,7.3,1.0,602D6_Trip220,1
2026-04-09 15:50:02+00:00,52.388478,4.916262,86.0,Sudden braking,3.19,3.19,13.58,10.3,1.002,2,5.3,1.002,602D6_Trip220,1
2026-04-09 15:50:04+00:00,52.388519,4.9163,81.0,Sudden braking,2.4,2.4,10.76,7.9,1.0,2,1.1,1.0,602D6_Trip220,1
2026-04-09 15:50:33+00:00,52.389693,4.917506,60.0,Sudden braking,2.0,2.0,12.418181818181818,12.7,1.0,2,2.9,1.0,602D6_Trip220,1
2026-04-09 15:50:54+00:00,52.389452,4.918483,97.0,Sudden braking,2.0,2.0,10.809090909090909,11.8,1.0,2,4.4,1.0,602D6_Trip220,1
2026-04-09 15:52:18+00:00,52.391363,4.92121,63.0,Sudden braking,2.2,2.2,14.833333333333334,17.8,1.0,2,1.2,1.0,602D6_Trip220,1
2026-04-09 15:52:24+00:00,52.39151,4.92146,51.0,Sudden braking,2.0,2.0,10.4,9.8,1.0,2,3.1,1.0,602D6_Trip220,1
2026-04-09 15:52:25+00:00,52.391538,4.921466,36.0,Sudden braking,2.2,2.2,9.518181818181818,7.6,0.999,2,2.5,0.999,602D6_Trip220,1
2026-04-09 15:53:02+00:00,52.390969,4.924127,122.0,Sudden braking,2.9,2.9,13.7,15.5,1.0,2,3.7,1.0,602D6_Trip220,1
2026-04-09 15:53:03+00:00,52.39094,4.924154,131.0,Sudden braking,2.9,2.9,13.145454545454545,12.6,1.0,2,1.7,1.0,602D6_Trip220,1
2026-04-09 15:53:04+00:00,52.390951,4.924137,128.0,Sudden braking,2.7,2.7,12.027272727272727,9.9,1.0,2,3.6,1.0,602D6_Trip220,1
2026-04-09 15:53:05+00:00,52.390948,4.92419,110.0,Sudden braking,2.5,2.5,10.918181818181818,7.4,1.0,2,3.9,1.0,602D6_Trip220,1
2026-04-09 16:20:00+00:00,52.372582,4.917857,138.0,Sudden braking,2.3,2.3,14.379999999999999,15.0,0.999,2,4.8,0.999,602DE_Trip222,1
2026-04-09 16:20:01+00:00,52.372553,4.917909,131.0,Sudden braking,2.7,2.7,13.77,12.3,0.999,2,3.4,0.999,602DE_Trip222,1
2026-04-09 16:21:12+00:00,52.37104,4.913214,269.0,Sudden braking,2.3,2.3,15.870000000000001,15.8,1.001,2,4.3,1.001,602DE_Trip222,1
2026-04-09 16:21:13+00:00,52.37103,4.913152,241.0,Sudden braking,3.21,3.21,14.272727272727273,12.6,0.998,2,3.8,0.998,602DE_Trip222,1
2026-04-09 16:21:14+00:00,52.371007,4.91311,221.0,Sudden braking,2.4,2.4,13.563636363636364,10.2,1.0,2,1.6,1.0,602DE_Trip222,1
2026-04-09 16:23:53+00:00,52.376036,4.902929,312.0,Sudden braking,2.0,2.0,18.93,17.9,1.0,2,4.7,1.0,602DE_Trip222,1
2026-04-09 16:24:13+00:00,52.37673,4.902134,328.0,Sudden braking,2.0,2.0,14.24,14.7,1.0,2,4.1,1.0,602DE_Trip222,1
2026-04-09 16:24:14+00:00,52.376762,4.902104,330.0,Sudden braking,2.1,2.1,13.15,12.6,1.002,2,2.9,1.002,602DE_Trip222,1
2026-04-09 16:24:15+00:00,52.376782,4.902077,327.0,Sudden braking,2.1,2.1,10.6,10.5,0.998,2,2.6,0.998,602DE_Trip222,1
2026-04-09 16:25:11+00:00,52.37673,4.898883,307.0,Sudden braking,2.1,2.1,14.218181818181819,14.7,1.0,2,4.1,1.0,602DE_Trip222,1
2026-04-09 16:25:12+00:00,52.376751,4.898834,312.0,Sudden braking,2.2,2.2,12.990909090909092,12.5,0.999,2,3.2,0.999,602DE_Trip222,1
2026-04-09 16:25:13+00:00,52.376773,4.898803,324.0,Sudden braking,2.1,2.1,12.280000000000001,10.4,1.001,2,2.6,1.001,602DE_Trip222,1
2026-04-09 16:26:56+00:00,52.373518,4.89352,223.0,Sudden braking,3.1,3.1,12.845454545454546,14.5,1.0,2,5.0,1.0,602DE_Trip222,1
2026-04-09 16:26:57+00:00,52.373485,4.89347,220.0,Sudden braking,3.2,3.2,11.3,11.3,0.999,2,2.4,0.999,602DE_Trip222,1
2026-04-09 16:26:58+00:00,52.373469,4.893447,218.0,Sudden braking,3.3,3.3,10.39,8.0,1.001,2,1.5,1.001,602DE_Trip222,1
2026-04-09 16:26:59+00:00,52.373459,4.893433,216.0,Sudden braking,3.5,3.5,8.881818181818181,4.5,1.001,2,1.5,1.001,602DE_Trip222,1
2026-04-09 16:27:00+00:00,52.373447,4.893422,212.0,Sudden braking,2.1,2.1,7.16,2.4,0.998,2,0.5,0.998,602DE_Trip222,1
2026-04-09 16:27:33+00:00,52.372849,4.89231,284.0,Sudden braking,2.3,2.3,15.736363636363636,14.6,0.999,2,3.4,0.999,602DE_Trip222,1
2026-04-09 16:27:34+00:00,52.372848,4.89226,274.0,Sudden braking,2.2,2.2,15.44,12.4,1.001,2,3.1,1.001,602DE_Trip222,1
2026-04-09 19:25:40+00:00,52.358643,4.902772,251.0,Sudden braking,2.8,2.8,21.02,21.8,1.0,2,5.1,1.0,602CA_Trip223,1
2026-04-09 19:25:41+00:00,52.35862,4.902707,251.0,Sudden braking,3.4,3.4,20.2,18.4,1.0,2,6.9,1.0,602CA_Trip223,1
2026-04-09 19:25:42+00:00,52.358608,4.902607,251.0,Sudden braking,2.2,2.2,19.53,16.2,1.0,2,8.4,1.0,602CA_Trip223,1
2026-04-09 19:26:15+00:00,52.358016,4.899712,252.0,Sudden braking,2.0,2.0,18.09,20.6,1.0,2,8.1,1.0,602CA_Trip223,1
2026-04-09 19:26:16+00:00,52.357997,4.899597,253.0,Sudden braking,3.4,3.4,17.533333333333335,17.2,1.0,2,3.4,1.0,602CA_Trip223,1
2026-04-09 19:26:17+00:00,52.357984,4.899551,253.0,Sudden braking,4.1,4.1,16.7875,13.1,1.0,2,1.2,1.0,602CA_Trip223,1
2026-04-09 19:26:18+00:00,52.357978,4.899536,253.0,Sudden braking,2.15,2.15,15.814285714285715,8.8,2.0,2,2.9,2.0,602CA_Trip223,1
2026-04-09 19:27:42+00:00,52.357773,4.896436,275.0,Sudden braking,3.0,3.0,15.036363636363637,17.3,1.0,2,5.5,1.0,602CA_Trip223,1
2026-04-09 19:27:43+00:00,52.35778,4.896356,274.0,Sudden braking,3.1,3.1,14.68,14.2,1.0,2,5.2,1.0,602CA_Trip223,1
2026-04-09 19:27:44+00:00,52.357789,4.896431,294.0,Sudden braking,2.9,2.9,13.42,11.3,1.0,3,4.3,1.0,602CA_Trip223,1
2026-04-09 19:27:45+00:00,52.357823,4.896401,319.0,Sudden braking,2.9,2.9,12.0,8.4,1.0,2,2.1,1.0,602CA_Trip223,1
2026-04-09 19:29:40+00:00,52.359368,4.888794,317.0,Sudden braking,2.4,2.4,23.825,23.5,1.0,2,7.1,1.0,602CA_Trip223,1
2026-04-09 19:29:41+00:00,52.359416,4.888725,319.0,Sudden braking,2.5,2.5,23.742857142857144,21.0,1.0,2,5.6,1.0,602CA_Trip223,1
2026-04-09 19:31:27+00:00,52.362767,4.880549,270.0,Sudden braking,2.3,2.3,13.72,14.5,1.0,3,5.5,1.0,602CA_Trip223,1
2026-04-09 19:31:30+00:00,52.362843,4.880528,354.0,Sudden braking,2.3,2.3,12.657142857142857,8.6,1.0,2,15.1,1.0,602CA_Trip223,1
2026-04-09 19:32:23+00:00,52.365566,4.878677,344.0,Sudden braking,2.0,2.0,17.71,19.1,1.0,3,5.9,1.0,602CA_Trip223,1
2026-04-09 19:32:24+00:00,52.365617,4.878648,338.0,Sudden braking,2.7,2.7,16.29,16.4,1.0,3,5.6,1.0,602CA_Trip223,1
2026-04-09 19:32:25+00:00,52.365661,4.878608,335.0,Sudden braking,2.4,2.4,14.790000000000001,14.0,1.0,3,1.3,1.0,602CA_Trip223,1
2026-04-09 19:32:26+00:00,52.365666,4.878592,333.0,Sudden braking,2.9,2.9,13.21,11.1,1.0,3,5.6,1.0,602CA_Trip223,1
2026-04-09 19:33:00+00:00,52.366701,4.87732,334.0,Sudden braking,3.3,3.3,14.47,15.0,1.0,3,5.9,1.0,602CA_Trip223,1
2026-04-09 19:33:01+00:00,52.366739,4.877259,334.0,Sudden braking,2.7,2.7,13.56,12.3,1.0,3,4.0,1.0,602CA_Trip223,1
2026-04-09 19:33:02+00:00,52.36671,4.877224,334.0,Sudden braking,2.7,2.7,12.57,9.6,1.0,3,2.9,1.0,602CA_Trip223,1
2026-04-09 19:33:19+00:00,52.367625,4.877044,345.0,Sudden braking,2.4,2.4,19.21818181818182,18.8,1.0,2,6.8,1.0,602CA_Trip223,1
2026-04-09 19:33:57+00:00,52.369517,4.875218,345.0,Sudden braking,2.1,2.1,14.672727272727274,15.5,1.0,3,6.7,1.0,602CA_Trip223,1
2026-04-09 19:33:58+00:00,52.369575,4.875191,345.0,Sudden braking,2.0,2.0,13.354545454545455,13.5,1.0,3,1.2,1.0,602CA_Trip223,1
2026-04-09 19:33:59+00:00,52.369575,4.875209,345.0,Sudden braking,2.9,2.9,12.172727272727274,10.6,1.0,3,6.1,1.0,602CA_Trip223,1
2026-04-09 19:34:00+00:00,52.369627,4.875176,345.0,Sudden braking,2.2,2.2,11.072727272727272,8.4,1.0,2,1.9,1.0,602CA_Trip223,1
2026-04-09 19:35:21+00:00,52.372733,4.874457,39.0,Sudden braking,2.5,2.5,16.16,16.9,1.0,3,7.1,1.0,602CA_Trip223,1
2026-04-09 19:35:24+00:00,52.372807,4.874588,39.0,Sudden braking,3.1,3.1,13.28,10.8,1.0,2,3.1,1.0,602CA_Trip223,1
2026-04-09 19:35:25+00:00,52.372831,4.87461,39.0,Sudden braking,2.8,2.8,13.07,8.0,1.0,3,1.4,1.0,602CA_Trip223,1
2026-04-09 19:36:52+00:00,52.377849,4.877378,21.0,Sudden braking,2.3,2.3,16.67,20.0,1.0,2,6.1,1.0,602CA_Trip223,1
2026-04-09 19:36:53+00:00,52.377902,4.877401,20.0,Sudden braking,3.9,3.9,15.1,16.1,1.0,2,4.9,1.0,602CA_Trip223,1
2026-04-09 19:36:54+00:00,52.377946,4.877404,21.0,Sudden braking,3.6,3.6,13.55,12.5,1.0,2,6.0,1.0,602CA_Trip223,1
2026-04-09 19:36:55+00:00,52.377896,4.877369,20.0,Sudden braking,2.1,2.1,11.97,10.4,1.0,2,2.4,1.0,602CA_Trip223,1
2026-04-09 19:37:39+00:00,52.379053,4.876392,275.0,Sudden braking,2.4,2.4,19.32,17.9,1.0,2,5.3,1.0,602CA_Trip223,1
2026-04-09 19:39:53+00:00,52.384252,4.870108,346.0,Sudden braking,2.3,2.3,18.45,19.1,1.0,2,5.1,1.0,602CA_Trip223,1
2026-04-09 19:39:54+00:00,52.384298,4.870105,346.0,Sudden braking,2.6,2.6,17.47,16.5,1.0,2,5.0,1.0,602CA_Trip223,1
2026-04-10 05:56:24+00:00,52.377094,4.89823,144.0,Sudden braking,2.1,2.1,13.9,15.2,0.999,2,5.0,0.999,602DE_Trip224,1
2026-04-10 05:56:25+00:00,52.37706,4.898277,143.0,Sudden braking,2.3,2.3,13.672727272727274,12.9,1.0,2,3.4,1.0,602DE_Trip224,1
2026-04-10 05:56:26+00:00,52.377035,4.898306,146.0,Sudden braking,2.1,2.1,13.14,10.8,1.002,2,2.8,1.002,602DE_Trip224,1
2026-04-10 05:59:11+00:00,52.375917,4.910698,12.0,Sudden braking,2.9,2.9,17.31,18.1,1.001,2,6.3,1.001,602DE_Trip224,1
2026-04-10 05:59:12+00:00,52.375973,4.910688,5.0,Sudden braking,3.4,3.4,13.74,14.7,0.999,2,5.1,0.999,602DE_Trip224,1
2026-04-10 05:59:13+00:00,52.376014,4.910654,355.0,Sudden braking,3.2,3.2,13.218181818181819,11.5,1.0,2,2.9,1.0,602DE_Trip224,1
2026-04-10 05:59:14+00:00,52.376038,4.910637,3.0,Sudden braking,3.2,3.2,12.25,8.3,1.001,2,2.5,1.001,602DE_Trip224,1
2026-04-10 05:59:15+00:00,52.376057,4.910617,5.0,Sudden braking,2.2,2.2,10.05,6.1,1.0,3,1.9,1.0,602DE_Trip224,1
2026-04-10 06:00:29+00:00,52.375244,4.914316,201.0,Sudden braking,2.2,2.2,20.13,19.1,1.001,2,6.5,1.001,602DE_Trip224,1
2026-04-11 14:37:44+00:00,52.36748,4.889765,201.0,Sudden braking,2.4,2.4,7.0636363636363635,7.4,1.0,2,1.7,1.0,602DE_Trip225,1
2026-04-11 14:37:45+00:00,52.367465,4.889758,193.0,Sudden braking,2.4,2.4,6.081818181818182,5.0,1.0,2,0.8,1.0,602DE_Trip225,1
2026-04-11 14:37:46+00:00,52.36746,4.889767,173.0,Sudden braking,2.2,2.2,5.2727272727272725,2.8,1.0,2,0.5,1.0,602DE_Trip225,1
2026-04-11 14:39:17+00:00,52.368544,4.886999,3.0,Sudden braking,2.2,2.2,12.336363636363636,15.3,1.0,2,4.7,1.0,602DE_Trip225,1
2026-04-11 14:39:18+00:00,52.368586,4.887005,4.0,Sudden braking,2.9,2.9,10.23,12.4,1.0,2,2.9,1.0,602DE_Trip225,1
2026-04-11 14:39:19+00:00,52.368612,4.887003,357.0,Sudden braking,3.5,3.5,9.481818181818182,8.9,1.0,2,1.6,1.0,602DE_Trip225,1
2026-04-11 14:39:20+00:00,52.368625,4.886996,352.0,Sudden braking,3.5,3.5,8.045454545454545,5.4,0.999,2,0.8,0.999,602DE_Trip225,1
2026-04-11 14:39:21+00:00,52.368632,4.88699,352.0,Sudden braking,2.6,2.6,6.99,2.8,1.001,2,0.4,1.001,602DE_Trip225,1
2026-04-11 14:39:48+00:00,52.368819,4.886406,271.0,Sudden braking,2.5,2.5,7.718181818181818,5.2,1.0,3,1.2,1.0,602DE_Trip225,1
2026-04-11 14:40:35+00:00,52.368886,4.884083,271.0,Sudden braking,2.0,2.0,6.19,7.5,0.999,2,2.0,0.999,602DE_Trip225,1
2026-04-11 14:40:36+00:00,52.36889,4.884055,291.0,Sudden braking,2.2,2.2,6.19,5.3,1.001,2,1.0,1.001,602DE_Trip225,1
2026-04-11 14:40:37+00:00,52.368895,4.884042,286.0,Sudden braking,2.4,2.4,4.581818181818182,2.9,1.0,2,0.2,1.0,602DE_Trip225,1
2026-04-11 14:40:58+00:00,52.368929,4.883357,276.0,Sudden braking,2.1,2.1,8.545454545454545,9.0,1.0,2,1.9,1.0,602DE_Trip225,1
2026-04-11 14:40:59+00:00,52.36893,4.883329,274.0,Sudden braking,2.4,2.4,7.3999999999999995,6.6,0.999,3,1.4,0.999,602DE_Trip225,1
2026-04-11 14:41:00+00:00,52.36893,4.883309,272.0,Sudden braking,2.0,2.0,6.72,4.6,1.0,3,1.3,1.0,602DE_Trip225,1
2026-04-11 14:42:35+00:00,52.367171,4.879519,244.0,Sudden braking,2.0,2.0,9.645454545454546,9.3,1.0,2,4.0,1.0,602DE_Trip225,1
2026-04-11 14:42:36+00:00,52.367157,4.879464,242.0,Sudden braking,2.1,2.1,7.5200000000000005,7.2,1.0,2,2.1,1.0,602DE_Trip225,1
2026-04-11 14:49:04+00:00,52.360618,4.877239,259.0,Sudden braking,2.3,2.3,23.8,25.2,0.999,2,7.9,0.999,602DE_Trip225,1
2026-04-11 14:49:05+00:00,52.360587,4.877134,248.0,Sudden braking,2.3,2.3,23.8,22.9,1.0,2,5.4,1.0,602DE_Trip225,1
2026-04-11 14:49:07+00:00,52.360558,4.877027,260.0,Sudden braking,2.2,2.2,21.32,18.9,0.999,2,5.7,0.999,602DE_Trip225,1
2026-04-11 14:50:50+00:00,52.35724,4.872076,66.0,Sudden braking,2.2,2.2,8.9,11.6,1.0,2,4.0,1.0,602DE_Trip225,1
2026-04-11 14:50:51+00:00,52.35725,4.872133,78.0,Sudden braking,3.2,3.2,7.8,8.4,1.0,2,2.3,1.0,602DE_Trip225,1
2026-04-11 14:50:52+00:00,52.357261,4.872162,68.0,Sudden braking,3.1,3.1,6.618181818181818,5.3,1.0,2,1.4,1.0,602DE_Trip225,1
2026-04-11 14:50:53+00:00,52.35726,4.872182,68.0,Sudden braking,2.7,2.7,4.49,2.6,1.0,3,0.5,1.0,602DE_Trip225,1
2026-04-11 14:57:59+00:00,52.357985,4.878583,164.0,Sudden braking,2.3,2.3,6.409090909090909,7.0,1.0,2,2.5,1.0,602DE_Trip225,1
2026-04-11 14:58:00+00:00,52.357963,4.878581,182.0,Sudden braking,2.3,2.3,5.5181818181818185,4.7,1.0,3,1.5,1.0,602DE_Trip225,1
2026-04-11 14:58:24+00:00,52.357531,4.878842,159.0,Sudden braking,2.0,2.0,10.154545454545454,10.5,1.0,3,3.3,1.0,602DE_Trip225,1
2026-04-11 14:58:25+00:00,52.35751,4.878877,129.0,Sudden braking,2.0,2.0,9.49090909090909,8.5,1.0,2,2.4,1.0,602DE_Trip225,1
2026-04-11 14:58:52+00:00,52.357937,4.878943,335.0,Sudden braking,2.0,2.0,6.618181818181818,6.7,1.0,2,1.7,1.0,602DE_Trip225,1
2026-04-11 14:58:53+00:00,52.357951,4.87893,337.0,Sudden braking,2.1,2.1,5.4363636363636365,4.6,1.0,2,1.1,1.0,602DE_Trip225,1
2026-04-11 15:00:09+00:00,52.359212,4.877883,315.0,Sudden braking,2.2,2.2,8.09,7.9,1.0,1,2.0,1.0,602DE_Trip225,1
2026-04-11 15:01:48+00:00,52.362155,4.875812,335.0,Sudden braking,2.4,2.4,10.26,10.6,1.001,2,2.8,1.001,602DE_Trip225,1
2026-04-11 15:01:49+00:00,52.362177,4.875792,340.0,Sudden braking,2.9,2.9,7.8,7.7,1.0,2,0.7,1.0,602DE_Trip225,1
