latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,1,0.438,-10,1441,-1,20656,,,,,,,
,,1,-0.23,-10,1441,-1,20657,,,,,,,
,,1,-0.36,-10,1441,-1,20658,,,,,,,
,,1,1.038,-10,1441,-1,20659,,,,,,,
52.3630986,4.9202601,1,0.889,-10,1441,-1,20660,239,9,6,47,-61,14:53:32,132
,,7,1.446,-60,1442,1171,20661,,,,,,,
,,1,1.916,-60,1442,-1,20662,,,,,,,
,,1,0.541,-60,1442,-1,20663,,,,,,,
,,1,0.459,-60,1442,-1,20664,,,,,,,
,,1,0.792,-60,1442,-1,20665,,,,,,,
,,1,0.921,-60,1442,-1,20666,,,,,,,
,,1,0.813,-60,1442,-1,20667,,,,,,,
,,1,1.052,-60,1442,-1,20668,,,,,,,
,,1,1.016,-60,1442,-1,20669,,,,,,,
,,1,0.728,-60,1442,-1,20670,,,,,-61,14:53:32,339
,,1,0.611,-60,1442,-1,20671,,,,,,,
,,1,0.858,-60,1442,-1,20672,,,,,,,
,,1,1.16,-60,1442,-1,20673,,,,,,,
,,1,0.064,-60,1442,-1,20674,,,,,,,
,,1,0.144,-60,1442,-1,20675,,,,,,,
,,1,-0.318,-60,1442,-1,20676,,,,,,,
,,1,-0.111,-60,1442,-1,20677,,,,,,,
,,1,-0.508,-60,1442,-1,20678,,,,,,,
,,1,0.19,-60,1442,-1,20679,,,,,,,
,,1,-0.686,-60,1442,-1,20680,,,,,-61,14:53:32,546
,,1,-0.652,-60,1442,-1,20681,,,,,,,
,,7,-0.806,106,1443,1260,20682,,,,,,,
,,1,-1.749,106,1443,-1,20683,,,,,,,
,,1,-1.743,106,1443,-1,20684,,,,,,,
,,1,-1.761,106,1443,-1,20685,,,,,,,
,,1,-2.083,106,1443,-1,20686,,,,,,,
,,1,0.512,106,1443,-1,20687,,,,,,,
,,1,-1.938,106,1443,-1,20688,,,,,,,
,,1,-0.734,106,1443,-1,20689,,,,,,,
,,1,-0.278,106,1443,-1,20690,,,,,-61,14:53:32,727
,,1,0.652,106,1443,-1,20691,,,,,,,
,,1,-0.231,106,1443,-1,20692,,,,,,,
,,1,0.451,106,1443,-1,20693,,,,,,,
,,1,-0.121,106,1443,-1,20694,,,,,,,
,,1,0.039,106,1443,-1,20695,,,,,,,
,,1,-0.441,106,1443,-1,20696,,,,,,,
,,1,-0.546,106,1443,-1,20697,,,,,,,
,,1,-0.262,106,1443,-1,20698,,,,,,,
,,1,0.447,106,1443,-1,20699,,,,,,,
52.363087,4.9202202,1,1.369,106,1443,-1,20700,243,10,6,47,-61,14:53:32,939
,,7,1.229,-120,1444,1282,20701,,,,,,,
,,1,1.724,-120,1444,-1,20702,,,,,,,
,,1,1.471,-120,1444,-1,20703,,,,,,,
,,1,1.229,-120,1444,-1,20704,,,,,,,
,,1,0.356,-120,1444,-1,20705,,,,,,,
,,1,1.338,-120,1444,-1,20706,,,,,,,
,,1,1.157,-120,1444,-1,20707,,,,,,,
,,1,0.787,-120,1444,-1,20708,,,,,,,
,,1,0.675,-120,1444,-1,20709,,,,,,,
,,1,0.799,-120,1444,-1,20710,,,,,-61,14:53:33,145
,,1,0.787,-120,1444,-1,20711,,,,,,,
,,1,1.366,-120,1444,-1,20712,,,,,,,
,,1,0.986,-120,1444,-1,20713,,,,,,,
,,1,-0.774,-120,1444,-1,20714,,,,,,,
,,1,-0.127,-120,1444,-1,20715,,,,,,,
,,1,-0.496,-120,1444,-1,20716,,,,,,,
,,1,0.424,-120,1444,-1,20717,,,,,,,
,,1,0.127,-120,1444,-1,20718,,,,,,,
,,1,-0.552,-120,1444,-1,20719,,,,,,,
,,1,-1.258,-120,1444,-1,20720,,,,,-61,14:53:33,327
,,1,-0.636,-120,1444,-1,20721,,,,,,,
,,7,-0.384,129,1445,1271,20722,,,,,,,
,,1,-0.777,129,1445,-1,20723,,,,,,,
,,1,-0.962,129,1445,-1,20724,,,,,,,
,,1,-0.973,129,1445,-1,20725,,,,,,,
,,1,-0.755,129,1445,-1,20726,,,,,,,
,,1,-0.543,129,1445,-1,20727,,,,,,,
,,1,-0.056,129,1445,-1,20728,,,,,,,
,,1,-0.656,129,1445,-1,20729,,,,,,,
,,1,-0.734,129,1445,-1,20730,,,,,-61,14:53:33,540
,,1,-0.428,129,1445,-1,20731,,,,,,,
,,1,0.478,129,1445,-1,20732,,,,,,,
,,1,1.526,129,1445,-1,20733,,,,,,,
,,1,1.24,129,1445,-1,20734,,,,,,,
,,7,1.418,-6,1446,1315,20735,,,,,,,
,,1,0.113,-6,1446,-1,20736,,,,,,,
,,1,0.369,-6,1446,-1,20737,,,,,,,
,,1,-0.12,-6,1446,-1,20738,,,,,,,
,,1,0.985,-6,1446,-1,20739,,,,,,,
,,1,1.636,-6,1446,-1,20740,,,,,-63,14:53:33,732
,,1,1.639,-6,1446,-1,20741,,,,,,,
,,1,1.224,-6,1446,-1,20742,,,,,,,
,,1,0.942,-6,1446,-1,20743,,,,,,,
,,1,0.911,-6,1446,-1,20744,,,,,,,
,,1,0.8,-6,1446,-1,20745,,,,,,,
,,1,0.886,-6,1446,-1,20746,,,,,,,
,,1,-0.444,-6,1446,-1,20747,,,,,,,
,,1,-0.135,-6,1446,-1,20748,,,,,,,
,,1,-0.216,-6,1446,-1,20749,,,,,,,
52.3630769,4.920181,1,-0.416,-6,1446,-1,20750,244,11,6,47,-63,14:53:33,928
,,1,-0.474,-6,1446,-1,20751,,,,,,,
,,1,0.121,-6,1446,-1,20752,,,,,,,
,,1,-0.237,-6,1446,-1,20753,,,,,,,
,,1,-0.424,-6,1446,-1,20754,,,,,,,
,,1,-1.028,-6,1446,-1,20755,,,,,,,
,,7,-0.781,190,1447,1388,20756,,,,,,,
,,1,-0.506,190,1447,-1,20757,,,,,,,
,,1,-1.077,190,1447,-1,20758,,,,,,,
,,1,-1.744,190,1447,-1,20759,,,,,,,
,,1,-1.563,190,1447,-1,20760,,,,,-63,14:53:34,147
,,1,-0.565,190,1447,-1,20761,,,,,,,
,,1,-0.511,190,1447,-1,20762,,,,,,,
,,1,-0.42,190,1447,-1,20763,,,,,,,
,,1,0.886,190,1447,-1,20764,,,,,,,
,,1,1.005,190,1447,-1,20765,,,,,,,
,,1,0.827,190,1447,-1,20766,,,,,,,
,,1,0.279,190,1447,-1,20767,,,,,,,
,,1,0.24,190,1447,-1,20768,,,,,,,
,,1,0.597,190,1447,-1,20769,,,,,,,
52.3630769,4.920181,7,1.445,50,1448,1456,20770,244,11,6,47,-63,14:53:34,335
,,1,1.635,50,1448,-1,20771,,,,,,,
,,1,1.615,50,1448,-1,20772,,,,,,,
,,1,0.937,50,1448,-1,20773,,,,,,,
,,1,0.409,50,1448,-1,20774,,,,,,,
,,1,0.745,50,1448,-1,20775,,,,,,,
,,1,1.343,50,1448,-1,20776,,,,,,,
,,1,0.132,50,1448,-1,20777,,,,,,,
,,1,0.153,50,1448,-1,20778,,,,,,,
,,1,0.195,50,1448,-1,20779,,,,,,,
52.3630769,4.920181,1,-0.112,50,1448,-1,20780,244,11,6,47,-63,14:53:34,532
,,1,-0.594,50,1448,-1,20781,,,,,,,
,,1,-0.602,50,1448,-1,20782,,,,,,,
,,1,-0.411,50,1448,-1,20783,,,,,,,
,,7,-0.691,115,1449,1526,20784,,,,,,,
,,1,-1.084,115,1449,-1,20785,,,,,,,
,,1,-1.319,115,1449,-1,20786,,,,,,,
,,1,-1.887,115,1449,-1,20787,,,,,,,
,,1,-0.813,115,1449,-1,20788,,,,,,,
,,1,0.172,115,1449,-1,20789,,,,,,,
,,1,0.203,115,1449,-1,20790,,,,,-63,14:53:34,739
,,1,-0.206,115,1449,-1,20791,,,,,,,
,,1,-0.534,115,1449,-1,20792,,,,,,,
,,1,-0.153,115,1449,-1,20793,,,,,,,
,,1,0.256,115,1449,-1,20794,,,,,,,
,,1,-0.085,115,1449,-1,20795,,,,,,,
,,1,-0.521,115,1449,-1,20796,,,,,,,
,,1,0.102,115,1449,-1,20797,,,,,,,
,,1,1.457,115,1449,-1,20798,,,,,,,
,,7,1.721,144,1450,1587,20799,,,,,,,
52.3630636,4.9201337,1,1.396,144,1450,-1,20800,244,12,6,47,-63,14:53:34,937
,,1,1.021,144,1450,-1,20801,,,,,,,
,,1,0.328,144,1450,-1,20802,,,,,,,
,,1,0.54,144,1450,-1,20803,,,,,,,
,,1,0.771,144,1450,-1,20804,,,,,,,
,,1,0.422,144,1450,-1,20805,,,,,,,
,,1,0.148,144,1450,-1,20806,,,,,,,
,,1,0.903,144,1450,-1,20807,,,,,,,
,,1,0.335,144,1450,-1,20808,,,,,,,
,,1,0.495,144,1450,-1,20809,,,,,,,
,,1,-0.658,144,1450,-1,20810,,,,,-63,14:53:35,132
,,1,-0.005,144,1450,-1,20811,,,,,,,
,,1,-0.586,144,1450,-1,20812,,,,,,,
,,1,-0.041,144,1450,-1,20813,,,,,,,
,,7,-0.684,101,1451,1639,20814,,,,,,,
,,1,-1.381,101,1451,-1,20815,,,,,,,
,,1,-1.86,101,1451,-1,20816,,,,,,,
,,1,-1.169,101,1451,-1,20817,,,,,,,
,,1,-1.182,101,1451,-1,20818,,,,,,,
,,1,-0.534,101,1451,-1,20819,,,,,,,
52.3630636,4.9201337,1,0.41,101,1451,-1,20820,244,12,6,47,-63,14:53:35,338
,,1,0.712,101,1451,-1,20821,,,,,,,
,,1,0.632,101,1451,-1,20822,,,,,,,
,,1,0.655,101,1451,-1,20823,,,,,,,
,,1,0.427,101,1451,-1,20824,,,,,,,
,,7,1.048,107,1452,1769,20825,,,,,,,
,,1,0.885,107,1452,-1,20826,,,,,,,
,,1,0.938,107,1452,-1,20827,,,,,,,
,,1,1.106,107,1452,-1,20828,,,,,,,
,,1,1.251,107,1452,-1,20829,,,,,,,
,,1,1.533,107,1452,-1,20830,,,,,-63,14:53:35,536
,,1,0.695,107,1452,-1,20831,,,,,,,
,,1,1.042,107,1452,-1,20832,,,,,,,
,,1,0.415,107,1452,-1,20833,,,,,,,
,,1,0.249,107,1452,-1,20834,,,,,,,
,,1,-0.069,107,1452,-1,20835,,,,,,,
,,1,-0.402,107,1452,-1,20836,,,,,,,
,,1,-0.174,107,1452,-1,20837,,,,,,,
,,1,-0.445,107,1452,-1,20838,,,,,,,
,,7,-1.109,109,1453,1818,20839,,,,,,,
,,1,-1.355,109,1453,-1,20840,,,,,-63,14:53:35,734
,,1,-0.903,109,1453,-1,20841,,,,,,,
,,1,-1.197,109,1453,-1,20842,,,,,,,
,,1,-0.594,109,1453,-1,20843,,,,,,,
,,1,-0.457,109,1453,-1,20844,,,,,,,
,,1,-0.38,109,1453,-1,20845,,,,,,,
,,1,-0.855,109,1453,-1,20846,,,,,,,
,,1,-0.514,109,1453,-1,20847,,,,,,,
,,1,-0.243,109,1453,-1,20848,,,,,,,
,,1,0.053,109,1453,-1,20849,,,,,,,
52.363044,4.9200823,1,1.088,109,1453,-1,20850,239,13,6,47,-63,14:53:35,939
,,1,1.197,109,1453,-1,20851,,,,,,,
,,7,1.544,89,1454,1851,20852,,,,,,,
,,1,1.125,89,1454,-1,20853,,,,,,,
,,1,0.998,89,1454,-1,20854,,,,,,,
,,1,0.797,89,1454,-1,20855,,,,,,,
,,1,0.175,89,1454,-1,20856,,,,,,,
,,1,1.36,89,1454,-1,20857,,,,,,,
,,1,0.432,89,1454,-1,20858,,,,,,,
,,1,-0.189,89,1454,-1,20859,,,,,,,
,,1,0.296,89,1454,-1,20860,,,,,-63,14:53:36,140
,,1,-0.415,89,1454,-1,20861,,,,,,,
,,1,-0.209,89,1454,-1,20862,,,,,,,
,,1,0.087,89,1454,-1,20863,,,,,,,
,,1,-0.428,89,1454,-1,20864,,,,,,,
,,1,-0.607,89,1454,-1,20865,,,,,,,
,,1,-0.036,89,1454,-1,20866,,,,,,,
,,7,-0.58,65,1455,1886,20867,,,,,,,
,,1,-0.837,65,1455,-1,20868,,,,,,,
,,1,-1.229,65,1455,-1,20869,,,,,,,
52.363044,4.9200823,1,-0.923,65,1455,-1,20870,239,13,6,47,-63,14:53:36,329
,,1,-0.483,65,1455,-1,20871,,,,,,,
,,1,0.952,65,1455,-1,20872,,,,,,,
,,1,0.955,65,1455,-1,20873,,,,,,,
,,1,0.845,65,1455,-1,20874,,,,,,,
,,7,0.674,123,1456,1941,20875,,,,,,,
,,1,1.545,123,1456,-1,20876,,,,,,,
,,1,1.006,123,1456,-1,20877,,,,,,,
,,1,0.631,123,1456,-1,20878,,,,,,,
,,1,0.535,123,1456,-1,20879,,,,,,,
,,1,1.404,123,1456,-1,20880,,,,,-63,14:53:36,542
,,1,0.771,123,1456,-1,20881,,,,,,,
,,1,0.296,123,1456,-1,20882,,,,,,,
,,1,0.688,123,1456,-1,20883,,,,,,,
,,1,-0.003,123,1456,-1,20884,,,,,,,
,,1,-0.344,123,1456,-1,20885,,,,,,,
,,1,0.085,123,1456,-1,20886,,,,,,,
,,1,-0.146,123,1456,-1,20887,,,,,,,
,,1,-1.3,123,1456,-1,20888,,,,,,,
,,7,-1.477,121,1457,2000,20889,,,,,,,
,,1,0.752,121,1457,-1,20890,,,,,-63,14:53:36,733
,,1,-1.009,121,1457,-1,20891,,,,,,,
,,1,-0.188,121,1457,-1,20892,,,,,,,
,,1,-0.201,121,1457,-1,20893,,,,,,,
,,1,-0.378,121,1457,-1,20894,,,,,,,
,,1,-0.267,121,1457,-1,20895,,,,,,,
,,1,-0.028,121,1457,-1,20896,,,,,,,
,,1,0.4,121,1457,-1,20897,,,,,,,
,,1,1.187,121,1457,-1,20898,,,,,,,
,,7,1.327,153,1458,2016,20899,,,,,,,
52.3630293,4.9200604,1,1.342,153,1458,-1,20900,223,6,6,47,-63,14:53:36,925
,,1,0.955,153,1458,-1,20901,,,,,,,
,,1,0.943,153,1458,-1,20902,,,,,,,
,,1,1.288,153,1458,-1,20903,,,,,,,
,,1,0.406,153,1458,-1,20904,,,,,,,
,,1,0.556,153,1458,-1,20905,,,,,,,
,,1,0.721,153,1458,-1,20906,,,,,,,
,,1,-0.228,153,1458,-1,20907,,,,,,,
,,1,0.328,153,1458,-1,20908,,,,,,,
,,1,-1.483,153,1458,-1,20909,,,,,,,
52.3630293,4.9200604,7,-1.392,137,1459,2118,20910,223,6,6,47,-62,14:53:37,149
,,1,-0.82,137,1459,-1,20911,,,,,,,
,,1,-1.176,137,1459,-1,20912,,,,,,,
,,1,-0.77,137,1459,-1,20913,,,,,,,
,,1,-1.188,137,1459,-1,20914,,,,,,,
,,1,-0.712,137,1459,-1,20915,,,,,,,
,,1,0.229,137,1459,-1,20916,,,,,,,
,,1,0.625,137,1459,-1,20917,,,,,,,
,,1,1.066,137,1459,-1,20918,,,,,,,
,,1,1.147,137,1459,-1,20919,,,,,,,
52.3630293,4.9200604,7,0.514,170,1460,2252,20920,223,6,6,47,-62,14:53:37,338
,,1,0.476,170,1460,-1,20921,,,,,,,
,,1,1.655,170,1460,-1,20922,,,,,,,
,,1,1.551,170,1460,-1,20923,,,,,,,
,,1,1.268,170,1460,-1,20924,,,,,,,
,,1,0.278,170,1460,-1,20925,,,,,,,
,,1,1.003,170,1460,-1,20926,,,,,,,
,,1,0.738,170,1460,-1,20927,,,,,,,
,,1,-0.613,170,1460,-1,20928,,,,,,,
,,1,-0.448,170,1460,-1,20929,,,,,,,
,,1,-0.747,170,1460,-1,20930,,,,,-62,14:53:37,533
,,7,-0.902,200,1461,2293,20931,,,,,,,
,,1,-0.579,200,1461,-1,20932,,,,,,,
,,1,-0.769,200,1461,-1,20933,,,,,,,
,,1,-0.517,200,1461,-1,20934,,,,,,,
,,1,-0.149,200,1461,-1,20935,,,,,,,
,,1,0.203,200,1461,-1,20936,,,,,,,
,,1,-0.207,200,1461,-1,20937,,,,,,,
,,1,0.192,200,1461,-1,20938,,,,,,,
,,1,0.882,200,1461,-1,20939,,,,,,,
,,1,0.935,200,1461,-1,20940,,,,,-62,14:53:37,737
,,7,0.926,197,1462,2314,20941,,,,,,,
,,1,0.714,197,1462,-1,20942,,,,,,,
,,1,1.064,197,1462,-1,20943,,,,,,,
,,1,1.424,197,1462,-1,20944,,,,,,,
,,1,0.991,197,1462,-1,20945,,,,,,,
,,1,0.408,197,1462,-1,20946,,,,,,,
,,1,-0.032,197,1462,-1,20947,,,,,,,
,,1,0.276,197,1462,-1,20948,,,,,,,
,,1,-0.121,197,1462,-1,20949,,,,,,,
52.3630112,4.9200395,1,-0.99,197,1462,-1,20950,214,9,7,47,-62,14:53:37,932
,,7,-1.312,185,1463,2403,20951,,,,,,,
,,1,-0.709,185,1463,-1,20952,,,,,,,
,,1,-0.233,185,1463,-1,20953,,,,,,,
,,1,-0.5,185,1463,-1,20954,,,,,,,
,,1,-0.683,185,1463,-1,20955,,,,,,,
,,1,-0.414,185,1463,-1,20956,,,,,,,
,,1,-0.039,185,1463,-1,20957,,,,,,,
,,1,0.728,185,1463,-1,20958,,,,,,,
,,1,0.392,185,1463,-1,20959,,,,,,,
,,1,1.352,185,1463,-1,20960,,,,,-62,14:53:38,134
,,7,2.615,186,1464,2427,20961,,,,,,,
,,1,1.836,186,1464,-1,20962,,,,,,,
,,1,0.724,186,1464,-1,20963,,,,,,,
,,1,1.072,186,1464,-1,20964,,,,,,,
,,1,0.693,186,1464,-1,20965,,,,,,,
,,1,0.624,186,1464,-1,20966,,,,,,,
,,1,-0.732,186,1464,-1,20967,,,,,,,
,,1,0.195,186,1464,-1,20968,,,,,,,
,,1,-0.281,186,1464,-1,20969,,,,,,,
52.3630112,4.9200395,1,-1.62,186,1464,-1,20970,214,9,7,47,-62,14:53:38,326
,,7,-1.262,179,1465,2450,20971,,,,,,,
,,1,-0.813,179,1465,-1,20972,,,,,,,
,,1,-1.291,179,1465,-1,20973,,,,,,,
,,1,-0.654,179,1465,-1,20974,,,,,,,
,,1,0.53,179,1465,-1,20975,,,,,,,
,,1,0.24,179,1465,-1,20976,,,,,,,
,,1,1.105,179,1465,-1,20977,,,,,,,
,,1,0.748,179,1465,-1,20978,,,,,,,
,,7,1.212,213,1466,2500,20979,,,,,,,
52.3630112,4.9200395,1,1.047,213,1466,-1,20980,214,9,7,47,-62,14:53:38,537
,,1,1.615,213,1466,-1,20981,,,,,,,
,,1,1.11,213,1466,-1,20982,,,,,,,
,,1,1.076,213,1466,-1,20983,,,,,,,
,,1,0.451,213,1466,-1,20984,,,,,,,
,,1,0.144,213,1466,-1,20985,,,,,,,
,,1,0.207,213,1466,-1,20986,,,,,,,
,,1,-0.506,213,1466,-1,20987,,,,,,,
,,1,-0.908,213,1466,-1,20988,,,,,,,
,,7,-0.876,207,1467,2564,20989,,,,,,,
52.3630112,4.9200395,1,-0.7,207,1467,-1,20990,214,9,7,47,-62,14:53:38,746
,,1,-0.843,207,1467,-1,20991,,,,,,,
,,1,-0.703,207,1467,-1,20992,,,,,,,
,,1,-0.445,207,1467,-1,20993,,,,,,,
,,1,0.178,207,1467,-1,20994,,,,,,,
,,1,0.991,207,1467,-1,20995,,,,,,,
,,1,1.114,207,1467,-1,20996,,,,,,,
,,1,0.895,207,1467,-1,20997,,,,,,,
,,7,0.545,215,1468,2608,20998,,,,,,,
,,1,1.043,215,1468,-1,20999,,,,,,,
52.3629784,4.9199986,1,0.718,215,1468,-1,21000,217,17,7,47,-62,14:53:38,922
,,1,0.578,215,1468,-1,21001,,,,,,,
,,1,0.729,215,1468,-1,21002,,,,,,,
,,1,-0.073,215,1468,-1,21003,,,,,,,
,,1,0.067,215,1468,-1,21004,,,,,,,
,,1,-0.451,215,1468,-1,21005,,,,,,,
,,1,-0.722,215,1468,-1,21006,,,,,,,
,,7,-1.939,180,1469,2654,21007,,,,,,,
,,1,-0.304,180,1469,-1,21008,,,,,,,
,,1,0.205,180,1469,-1,21009,,,,,,,
52.3629784,4.9199986,1,0.015,180,1469,-1,21010,217,17,7,47,-62,14:53:39,134
,,1,0.411,180,1469,-1,21011,,,,,,,
,,1,0.336,180,1469,-1,21012,,,,,,,
,,1,0.521,180,1469,-1,21013,,,,,,,
,,1,0.877,180,1469,-1,21014,,,,,,,
,,7,1.137,219,1470,2727,21015,,,,,,,
,,1,1.003,219,1470,-1,21016,,,,,,,
,,1,0.927,219,1470,-1,21017,,,,,,,
,,1,1.117,219,1470,-1,21018,,,,,,,
,,1,1.19,219,1470,-1,21019,,,,,,,
52.3629784,4.9199986,1,0.445,219,1470,-1,21020,217,17,7,47,-62,14:53:39,329
,,1,-0.681,219,1470,-1,21021,,,,,,,
,,1,-0.701,219,1470,-1,21022,,,,,,,
,,1,-0.317,219,1470,-1,21023,,,,,,,
,,7,-1.473,189,1471,2803,21024,,,,,,,
,,1,-2.0,189,1471,-1,21025,,,,,,,
,,1,-0.771,189,1471,-1,21026,,,,,,,
,,1,0.163,189,1471,-1,21027,,,,,,,
,,1,0.311,189,1471,-1,21028,,,,,,,
,,1,0.717,189,1471,-1,21029,,,,,,,
,,1,0.162,189,1471,-1,21030,,,,,-62,14:53:39,530
,,1,1.064,189,1471,-1,21031,,,,,,,
,,7,1.938,197,1472,2830,21032,,,,,,,
,,1,1.936,197,1472,-1,21033,,,,,,,
,,1,1.204,197,1472,-1,21034,,,,,,,
,,1,1.431,197,1472,-1,21035,,,,,,,
,,1,0.851,197,1472,-1,21036,,,,,,,
,,1,0.993,197,1472,-1,21037,,,,,,,
,,1,0.523,197,1472,-1,21038,,,,,,,
,,1,0.231,197,1472,-1,21039,,,,,,,
52.3629784,4.9199986,1,0.571,197,1472,-1,21040,217,17,7,47,-62,14:53:39,735
,,1,-0.241,197,1472,-1,21041,,,,,,,
,,1,0.572,197,1472,-1,21042,,,,,,,
,,1,0.372,197,1472,-1,21043,,,,,,,
,,1,-1.112,197,1472,-1,21044,,,,,,,
,,7,-1.388,250,1473,2752,21045,,,,,,,
,,1,-0.842,250,1473,-1,21046,,,,,,,
,,1,-0.157,250,1473,-1,21047,,,,,,,
,,1,-0.234,250,1473,-1,21048,,,,,,,
,,1,0.09,250,1473,-1,21049,,,,,,,
52.362928,4.9199331,1,-0.419,250,1473,-1,21050,218,25,7,47,-62,14:53:39,924
,,1,0.438,250,1473,-1,21051,,,,,,,
,,1,0.703,250,1473,-1,21052,,,,,,,
,,1,1.6,250,1473,-1,21053,,,,,,,
,,7,1.764,258,1474,2678,21054,,,,,,,
,,1,1.425,258,1474,-1,21055,,,,,,,
,,1,1.558,258,1474,-1,21056,,,,,,,
,,1,1.487,258,1474,-1,21057,,,,,,,
,,1,1.424,258,1474,-1,21058,,,,,,,
,,1,1.493,258,1474,-1,21059,,,,,,,
52.362928,4.9199331,1,0.74,258,1474,-1,21060,218,25,7,47,-62,14:53:40,128
,,1,0.381,258,1474,-1,21061,,,,,,,
,,1,0.957,258,1474,-1,21062,,,,,,,
,,1,-0.032,258,1474,-1,21063,,,,,,,
,,1,-0.403,258,1474,-1,21064,,,,,,,
,,1,0.598,258,1474,-1,21065,,,,,,,
,,1,-0.733,258,1474,-1,21066,,,,,,,
,,1,-0.999,258,1474,-1,21067,,,,,,,
,,7,-0.277,368,1475,2500,21068,,,,,,,
,,1,-1.032,368,1475,-1,21069,,,,,,,
,,1,-1.979,368,1475,-1,21070,,,,,-62,14:53:40,335
,,1,-1.26,368,1475,-1,21071,,,,,,,
,,1,-0.308,368,1475,-1,21072,,,,,,,
,,1,0.234,368,1475,-1,21073,,,,,,,
,,1,-0.414,368,1475,-1,21074,,,,,,,
,,1,-0.429,368,1475,-1,21075,,,,,,,
,,1,0.126,368,1475,-1,21076,,,,,,,
,,1,0.416,368,1475,-1,21077,,,,,,,
,,1,0.492,368,1475,-1,21078,,,,,,,
,,1,-0.399,368,1475,-1,21079,,,,,,,
52.362928,4.9199331,1,0.38,368,1475,-1,21080,218,25,7,47,-59,14:53:40,527
,,1,0.391,368,1475,-1,21081,,,,,,,
,,1,0.827,368,1475,-1,21082,,,,,,,
,,1,0.803,368,1475,-1,21083,,,,,,,
,,1,0.679,368,1475,-1,21084,,,,,,,
,,1,0.841,368,1475,-1,21085,,,,,,,
,,7,1.216,290,1476,2173,21086,,,,,,,
,,1,1.261,290,1476,-1,21087,,,,,,,
,,1,1.688,290,1476,-1,21088,,,,,,,
,,1,1.266,290,1476,-1,21089,,,,,,,
,,1,0.876,290,1476,-1,21090,,,,,-59,14:53:40,734
,,1,1.217,290,1476,-1,21091,,,,,,,
,,1,1.186,290,1476,-1,21092,,,,,,,
,,1,0.59,290,1476,-1,21093,,,,,,,
,,1,0.432,290,1476,-1,21094,,,,,,,
,,1,0.743,290,1476,-1,21095,,,,,,,
,,1,0.588,290,1476,-1,21096,,,,,,,
,,1,0.369,290,1476,-1,21097,,,,,,,
,,1,0.031,290,1476,-1,21098,,,,,,,
,,1,-0.01,290,1476,-1,21099,,,,,,,
52.3628994,4.9199013,1,0.146,290,1476,-1,21100,212,11,7,47,-59,14:53:40,932
,,1,0.367,290,1476,-1,21101,,,,,,,
,,1,-0.482,290,1476,-1,21102,,,,,,,
,,1,-0.157,290,1476,-1,21103,,,,,,,
,,7,-0.412,352,1477,1769,21104,,,,,,,
,,1,-0.4,352,1477,-1,21105,,,,,,,
,,1,-0.216,352,1477,-1,21106,,,,,,,
,,1,-0.437,352,1477,-1,21107,,,,,,,
,,1,-1.042,352,1477,-1,21108,,,,,,,
,,1,-1.069,352,1477,-1,21109,,,,,,,
,,1,-1.452,352,1477,-1,21110,,,,,-59,14:53:41,129
,,1,-0.816,352,1477,-1,21111,,,,,,,
,,1,-0.945,352,1477,-1,21112,,,,,,,
,,1,-0.72,352,1477,-1,21113,,,,,,,
,,1,-0.89,352,1477,-1,21114,,,,,,,
,,1,-1.257,352,1477,-1,21115,,,,,,,
,,1,-1.088,352,1477,-1,21116,,,,,,,
,,1,-0.969,352,1477,-1,21117,,,,,,,
,,1,-0.918,352,1477,-1,21118,,,,,,,
,,1,-0.855,352,1477,-1,21119,,,,,,,
,,1,-0.609,352,1477,-1,21120,,,,,-59,14:53:41,332
,,1,-0.779,352,1477,-1,21121,,,,,,,
,,1,-0.551,352,1477,-1,21122,,,,,,,
,,1,-0.302,352,1477,-1,21123,,,,,,,
,,1,-0.621,352,1477,-1,21124,,,,,,,
,,1,-0.84,352,1477,-1,21125,,,,,,,
,,1,-1.02,352,1477,-1,21126,,,,,,,
,,1,-0.878,352,1477,-1,21127,,,,,,,
,,1,-0.72,352,1477,-1,21128,,,,,,,
,,1,-0.318,352,1477,-1,21129,,,,,,,
,,1,-0.158,352,1477,-1,21130,,,,,-59,14:53:41,537
,,1,0.073,352,1477,-1,21131,,,,,,,
,,1,0.046,352,1477,-1,21132,,,,,,,
,,1,-0.23,352,1477,-1,21133,,,,,,,
,,1,-0.277,352,1477,-1,21134,,,,,,,
,,1,-0.341,352,1477,-1,21135,,,,,,,
,,1,-0.287,352,1477,-1,21136,,,,,,,
,,1,-0.548,352,1477,-1,21137,,,,,,,
,,1,-0.854,352,1477,-1,21138,,,,,,,
,,1,-1.302,352,1477,-1,21139,,,,,,,
,,1,-1.09,352,1477,-1,21140,,,,,-59,14:53:41,730
,,1,-0.572,352,1477,-1,21141,,,,,,,
,,1,-0.473,352,1477,-1,21142,,,,,,,
,,1,-0.647,352,1477,-1,21143,,,,,,,
,,1,-0.721,352,1477,-1,21144,,,,,,,
,,1,-0.731,352,1477,-1,21145,,,,,,,
,,1,-0.753,352,1477,-1,21146,,,,,,,
,,1,-0.808,352,1477,-1,21147,,,,,,,
,,1,-0.75,352,1477,-1,21148,,,,,,,
,,1,-0.651,352,1477,-1,21149,,,,,,,
